ACTION,RESOURCE,MGR_ID,ROLE_ROLLUP_1,ROLE_ROLLUP_2,ROLE_DEPTNAME,ROLE_TITLE,ROLE_FAMILY_DESC,ROLE_FAMILY,ROLE_CODE
1,43452,49005,126918,126919,118042,118043,118043,270488,118046
1,18399,5396,117961,118343,119993,118321,240983,290919,118322
1,1115,6995,117961,117962,118352,118784,117906,290919,118786
1,79092,6220,117961,118327,121645,122269,122270,118643,122271
1,216,217,117961,118413,120370,118321,117906,290919,118322
1,312121,49574,117961,118327,118391,118958,256070,118960,118961
1,25098,2003,118441,118442,118378,118054,118443,117887,118055
1,16411,16566,117961,118327,120559,120618,304465,118643,120619
1,18913,106629,117929,117930,117912,117885,117913,117887,117888
1,34613,3748,117961,118300,120059,118636,133779,118638,118639
0,4675,2229,117961,118300,118450,119192,132731,119184,119194
1,34346,33266,117961,118300,124725,118784,118785,290919,118786
1,16989,49961,117961,118225,118403,118321,117906,290919,118322
1,20323,2409,117961,117962,117904,119949,123170,290919,119951
1,45019,1065,117961,118327,121589,118641,306399,118643,118644
1,3853,5244,117961,118343,119598,119928,310608,118331,119929
1,34689,2612,117961,118327,123901,118784,147114,290919,118786
1,40301,1475,91261,118026,118450,118641,123881,118643,118644
1,74353,6926,119596,119597,124266,120789,310715,118424,120791
1,27800,52127,118212,118213,120356,126078,261761,118424,126080
1,28149,50806,117961,118446,119961,118054,118054,117887,118055
1,80138,4659,117961,118225,120663,117905,240983,290919,117908
0,80503,21023,117961,118052,120398,307024,311622,118331,118332
1,45041,20380,117961,118225,118403,307024,306404,118331,118332
1,73503,4100,118290,118291,124668,119928,278266,118331,119929
1,79092,17598,117961,118300,118631,307024,132719,118331,118332
1,80780,6116,117961,118343,120666,120006,255097,118424,120008
1,15716,15644,118752,118753,118623,280788,193644,292795,119082
1,1020,59347,117961,118327,118320,118784,147114,290919,118786
1,38657,79116,118169,118170,118042,118043,129174,270488,118046
1,77258,25618,117961,118327,118320,118321,117906,290919,118322
0,80733,51345,117961,118052,120417,118702,125047,118704,118705
1,77213,16569,117961,118327,120559,122269,141096,118643,122271
1,78135,4468,117961,118413,119968,117905,117906,290919,117908
1,17308,17694,117961,118343,119598,117905,117906,290919,117908
1,31661,6482,117961,118052,118992,118321,117906,290919,118322
1,45974,55146,118752,119070,118754,119885,118806,118474,119887
1,38704,59575,117916,118150,118599,179731,141487,117887,117973
0,20268,71163,117910,117911,117912,117885,117913,117887,117888
1,105803,32457,117961,118327,118320,118321,117906,290919,118322
1,6977,5456,117961,118225,118403,122551,128532,118762,122552
1,34516,98198,117961,118446,118471,130606,255657,118474,130607
1,25993,8435,117961,118225,124449,122129,150283,121916,122131
1,5045,5652,117961,118300,28618,118321,117906,290919,118322
1,45444,16527,91261,118026,118202,118321,117906,290919,118322
1,838,51058,117902,117903,134257,118318,168365,118205,118319
1,80664,14731,117961,118446,118447,118321,117906,290919,118322
1,20279,83363,117922,117923,117884,117885,117913,117887,117888
1,17278,3973,118887,118888,118631,120789,309694,118424,120791
1,34716,770,117961,118300,119181,121594,302830,4673,121596
0,27323,16850,117961,118225,119092,119093,132519,119095,119096
1,33054,4887,117961,118343,120126,120497,223125,118424,120499
1,4675,19832,117961,118386,123757,118321,117906,290919,118322
1,27188,121925,117961,118327,118933,118321,240983,290919,118322
1,7678,7076,117961,118225,120041,120591,120592,119095,120593
1,74726,4110,119596,119597,118292,118422,191064,118424,118425
1,20279,14869,11146,118491,118599,179731,137910,117887,117973
1,24016,5559,119280,119281,118623,117946,119722,292795,117948
0,73454,4084,117961,118052,118992,118321,117906,290919,118322
0,39264,15503,118573,118574,118042,118043,139383,270488,118046
1,27082,6199,117961,118225,120663,118685,120316,308574,118687
1,19802,770,117961,118300,119181,121594,302830,4673,121596
1,34498,25631,117961,118343,149210,118422,144350,118424,118425
1,75834,4865,117961,118343,121710,118422,300136,118424,118425
1,27323,7076,117961,118225,120323,119093,136840,119095,119096
1,75426,50550,117893,117894,117895,117896,117897,117887,117898
1,85563,7314,117961,118300,121951,118321,117906,290919,118322
1,45143,20126,117961,118386,120677,122067,120065,118424,122069
1,6720,18040,117961,118300,118783,118321,117906,290919,118322
1,79092,23224,117961,118225,120535,118396,147037,118398,118399
1,45990,15503,118573,118574,117945,117946,139383,292795,117948
1,81026,18450,117961,118052,118821,121594,142587,4673,121596
1,75834,33266,216705,119256,129526,119849,160290,118638,119851
1,18913,19857,117929,117940,117941,117879,117886,19721,117880
1,38860,46616,118256,118257,117945,280788,130913,292795,119082
1,78842,795,117961,118225,120551,118321,117906,290919,118322
1,80057,7084,117961,118386,118317,117905,117906,290919,117908
1,59024,6232,117961,118343,118437,120516,185973,120518,120519
1,16985,6257,117961,118343,120722,117905,240983,290919,117908
1,3853,7893,117961,118343,118979,120497,133686,118424,120499
1,25993,1397,117961,118300,118437,118777,279443,308574,118779
1,18381,851,117961,117962,122215,118685,279443,308574,118687
1,4696,6993,117961,118343,118514,117905,117906,290919,117908
1,20222,58702,118256,118257,117945,117946,119235,292795,117948
1,73547,8435,117961,118225,124449,122129,150283,121916,122131
1,15716,1596,117961,119256,119257,117946,118806,292795,117948
1,3853,4567,117961,118300,118514,118278,118260,290919,118279
1,45057,6732,117961,117969,6725,120527,275449,6725,120529
1,42093,5244,117961,118343,119598,119433,133686,118424,119435
1,7543,4511,117961,118300,119195,117905,117906,290919,117908
1,391,27891,117926,118124,117920,120132,124314,120134,120135
0,85548,4642,117961,118225,120551,118321,117906,290919,118322
1,44874,50806,117961,118446,119961,118259,118260,290919,118261
1,42242,17669,117961,118300,118514,117905,117906,290919,117908
1,79973,27576,117961,118300,119019,119849,310589,118638,119851
1,79299,2946,118256,118257,119796,118636,121386,118638,118639
1,14570,27818,117916,117917,117884,117879,117886,19721,117880
1,25993,92496,117961,118300,123719,118685,279443,308574,118687
1,20364,50015,117961,118343,119598,118422,300136,118424,118425
1,23568,4583,117961,118413,120370,118321,240983,290919,118322
1,33248,5027,117961,118343,119598,118834,133686,118424,118836
1,42085,4953,117961,118343,118911,120344,310997,118424,120346
1,38617,20818,119062,119063,124211,118321,117906,290919,118322
1,14904,23136,117961,118052,119742,118321,117906,290919,118322
0,42870,5228,119596,119597,168533,120789,301124,118424,120791
1,16236,7370,117961,118413,118481,118321,117906,290919,118322
1,39488,7553,117961,118225,118403,117905,117906,290919,117908
1,741,743,117961,118343,120722,118784,117906,290919,118786
1,74883,4918,117961,118300,123055,120344,311360,118424,120346
1,44944,24916,91261,118026,118027,119004,118148,119006,119007
1,25993,6114,117961,118343,6104,118278,118260,290919,118279
1,16205,1816,117961,118413,122007,120690,127922,290919,120692
1,4675,6071,117961,118413,122007,118321,118448,290919,118322
1,6491,7389,117961,118386,118746,118747,239652,118453,118749
1,25733,23225,117961,118300,119984,120647,311441,118398,120649
1,39939,4924,117961,118300,120144,118054,124356,117887,118055
1,35027,4659,117961,118225,120663,118321,117906,290919,118322
1,13878,20439,117890,118102,117878,117879,117879,19721,117880
1,4675,15967,117961,118300,124942,118321,240983,290919,118322
0,13878,17916,117961,118446,118810,118811,120697,19793,118813
1,4675,15646,117961,118343,119796,307024,311622,118331,118332
1,81298,44062,117961,117962,118910,118321,117906,290919,118322
1,26986,1043,120140,120141,120559,122269,306399,118643,122271
0,93610,27219,117961,118327,123631,126820,153838,118638,126822
1,3853,4155,117961,118300,118301,120006,259215,118424,120008
1,4675,2229,117961,118225,118450,119192,135136,119184,119194
1,37557,58925,118212,119763,128350,128351,144111,118347,128353
1,22430,4105,117961,118225,118616,118054,118054,117887,118055
1,32270,22524,119596,119597,119136,119137,122050,118474,119139
1,105765,7935,117961,118052,120539,117905,117906,290919,117908
1,36301,6982,117961,118300,118783,118321,118406,290919,118322
1,45019,1954,117961,117962,118501,118502,130777,118504,118505
1,23194,13441,117961,118225,122870,118207,279443,270488,118209
1,33978,16698,117961,118300,118597,118980,301534,118295,118982
1,103889,79111,117961,118343,119945,119928,231633,118331,119929
1,34924,3949,117961,117962,118352,118685,237731,308574,118687
1,3264,139593,117902,118041,119781,130479,179826,119784,130481
1,28149,8068,117961,118386,121668,118321,117906,290919,118322
1,30845,4481,117961,118300,118395,118396,233714,118398,118399
1,3853,25293,117961,118386,123072,118523,306404,118331,118525
1,78972,1908,119134,119135,118053,117896,121824,117887,117898
0,23096,36,117961,118413,119968,118321,117906,290919,118322
1,18418,46526,117961,118300,119984,123067,269406,118398,123068
1,6977,54684,117961,117962,118910,118685,128848,308574,118687
1,42093,120341,120342,120343,119076,120789,156133,118424,120791
1,33642,18046,117961,118300,118783,118321,117906,290919,118322
1,94632,5496,91261,118026,118202,118321,117906,290919,118322
1,28149,15746,117961,118386,119742,117905,117906,290919,117908
1,45904,25763,118006,118007,117920,118568,167004,19721,118570
1,28149,70062,117961,118386,118746,118321,117906,290919,118322
1,75078,20970,119170,119171,126745,118530,141331,118131,118532
1,18418,15887,117961,118052,120677,120357,310997,118424,120359
1,33033,4357,117961,118386,119742,117905,117906,290919,117908
1,23090,1146,117961,118225,120663,117905,117906,290919,117908
1,31760,4098,117961,118343,119598,118834,133686,118424,118836
1,35017,5030,117961,118343,120126,119433,133686,118424,119435
1,79121,234958,118290,118291,125872,120344,281790,118424,120346
1,43714,18213,117961,118386,125016,118451,126309,118453,118454
1,391,54435,117926,118266,117920,117885,117913,117887,117888
0,20284,89065,118953,118954,117941,117879,117886,19721,117880
1,25274,4951,117961,118343,120126,119433,133686,118424,119435
1,15911,7133,117961,118327,118320,118784,118785,290919,118786
1,4675,2296,117961,118413,127522,118451,256937,118453,118454
1,41649,54618,117961,118052,118821,118641,123881,118643,118644
1,33235,2409,117961,117962,117904,119949,123170,290919,119951
1,31352,55195,126918,126919,118042,118043,118043,270488,118046
1,18418,2260,117961,118343,119598,118834,133686,118424,118836
1,100037,2294,117902,118041,118783,118028,118368,117887,118030
0,43763,49574,117961,118052,118391,120773,118959,118960,120774
1,37435,23305,117961,118327,118862,118890,125128,118398,118892
1,75443,3648,117961,118300,118631,118834,309123,118424,118836
1,43712,8008,118555,118178,118320,118321,117906,290919,118322
1,44987,16566,117961,118327,120559,120618,304465,118643,120619
1,42085,7504,117961,118300,118783,118321,117906,290919,118322
1,79121,15887,117961,118052,120356,120357,310997,118424,120359
1,5389,19623,117961,118225,118403,117905,141377,290919,117908
0,80192,3697,117961,118327,118933,118451,130134,118453,118454
1,33248,3118,117961,118300,118458,120789,309123,118424,120791
1,77048,6222,117961,118052,120096,117905,117906,290919,117908
1,105770,4413,117961,118343,118833,117905,117906,290919,117908
1,80215,218,117961,118413,120370,118777,235305,308574,118779
1,7543,810,117961,118300,123719,117905,156763,290919,117908
1,42093,4950,117961,118343,119598,120344,303717,118424,120346
1,74909,64715,91261,118026,118317,118321,117906,290919,118322
1,27401,20183,118752,119070,119136,119587,176103,118704,119589
1,19982,5537,117961,118413,120370,117905,117906,290919,117908
1,25993,4057,117961,118343,119598,118834,133686,118424,118836
1,16563,820,117961,118300,123719,118784,117906,290919,118786
1,43266,14889,117961,118300,118437,118321,117906,290919,118322
1,16276,48935,119062,119063,119064,118924,254936,118667,118926
1,104693,255037,118315,118316,123656,118784,225897,290919,118786
1,38468,58557,117980,117981,117941,117879,117886,19721,117880
1,34769,3295,118169,118170,118042,118563,158413,270488,118565
1,13878,57659,118084,118085,117884,117879,117886,19721,117880
1,27400,14758,117961,118225,120054,118702,132654,118704,118705
1,5173,5210,117961,118343,119598,119433,133686,118424,119435
0,43138,17111,118120,118121,117878,123191,123191,19721,123192
1,34950,124899,117961,118327,120171,118890,149216,118398,118892
1,27356,3889,117961,118386,121668,118685,279443,308574,118687
1,76459,7595,118990,118991,118992,123737,276340,118960,123738
1,15064,4105,117961,118225,118616,118054,118054,117887,118055
1,14956,55743,117961,118300,121305,120690,127922,290919,120692
1,25993,39942,117961,118225,124380,307024,140976,118331,118332
1,39883,24973,91261,118026,118229,273308,120072,249618,118232
1,920,1450,117961,118300,118437,119962,168365,118205,119964
1,18072,3936,117943,117944,117945,280788,126042,292795,119082
1,41430,7459,5110,117954,122672,118685,223708,308574,118687
1,37138,4936,117961,118343,118292,119433,133686,118424,119435
0,73214,3811,120864,121013,118395,118396,269406,118398,118399
1,1937,1938,117961,118300,118066,120560,304465,118643,120562
1,1020,767,117961,118343,120722,117905,117906,290919,117908
1,33354,2362,117961,117962,118501,144353,144354,118504,144355
1,41576,5537,117961,118413,120370,117905,117906,290919,117908
1,20268,71169,117910,118855,119791,179731,155568,117887,117973
1,25993,4924,117961,118300,120144,118172,223125,249618,118175
1,29955,3692,117961,118413,126229,118784,117906,290919,118786
1,75876,17560,118752,118753,118754,118805,118806,118474,118807
1,31740,5717,117961,118343,124725,118321,117906,290919,118322
1,20738,120693,117961,118300,120694,118054,118054,117887,118055
1,1151,57740,117902,117903,120171,120990,120991,118398,120992
1,14570,13441,117961,118225,122870,118207,279443,270488,118209
1,43305,84891,120342,120343,118631,118321,125684,290919,118322
1,35376,6108,117961,118386,118404,118321,117906,290919,118322
1,44801,4549,117961,118225,120050,118259,118260,290919,118261
1,31652,20543,118169,118170,118556,280788,155276,292795,119082
1,44785,46462,118290,118291,119837,120344,142386,118424,120346
1,3853,4909,117961,118300,118458,118834,223125,118424,118836
1,25993,50690,118269,118270,117878,117879,117879,19721,117880
1,79121,4887,117961,118343,119598,118422,300136,118424,118425
0,20897,5768,117961,118343,118344,192867,192868,118347,192869
1,97514,23200,117961,118343,123125,118685,120316,308574,118687
1,31825,4823,117961,118343,121710,307024,132719,118331,118332
1,35940,3266,117961,118225,120323,120591,120592,119095,120593
0,78542,56226,118602,118603,118008,118568,118568,19721,118570
1,19310,10042,5110,117954,117895,117885,117955,117887,117888
1,34430,1397,117961,118300,120722,118321,117906,290919,118322
1,94161,26320,117961,118327,118391,118321,117906,290919,118322
1,16639,18686,117961,118386,121883,118784,118785,290919,118786
1,42942,3221,120342,120343,124133,118728,244948,118295,118730
1,16214,8563,117961,118300,118783,118321,117906,290919,118322
1,75901,3116,117961,118300,147589,118826,236735,118424,118828
1,79092,17218,117961,118300,118395,118890,125128,118398,118892
1,4675,5657,117961,118300,121176,118321,117906,290919,118322
1,18418,3116,117961,118300,147589,118826,236735,118424,118828
1,79655,46832,117989,117990,118810,119899,129197,19793,119900
1,31825,4828,117961,118343,118395,118890,125128,118398,118892
1,4675,6021,117961,118413,122007,118451,130134,118453,118454
1,75834,21023,117961,118052,120398,119351,244798,3130,119353
1,79092,4713,117961,118052,120398,120357,238730,118424,120359
1,25231,1728,117961,118327,118507,118890,138290,118398,118892
1,1020,29762,117961,118052,119243,118054,128963,117887,118055
1,80812,50976,117961,118413,119968,118321,117906,290919,118322
1,32270,5242,117961,118343,120671,121469,125853,118424,121471
1,79543,15642,117961,118386,118404,118530,278014,118131,118532
1,20349,49798,117975,117976,117920,118568,125937,19721,118570
1,35507,17790,117961,118225,119924,118321,117906,290919,118322
1,4675,29134,117961,118300,121977,117905,117906,290919,117908
1,74226,51372,117961,118343,120666,118777,279443,308574,118779
1,17226,5210,117961,118343,119598,118834,133686,118424,118836
1,80487,744,117961,118300,120722,118321,117906,290919,118322
1,37094,7389,117961,118386,118746,118747,239652,118453,118749
1,13878,51165,117983,117984,117878,117879,117879,19721,117880
1,75078,56724,118315,118316,123656,118685,122058,308574,118687
1,33054,5278,118887,118888,125440,120006,303717,118424,120008
1,22598,30534,117961,118343,119142,118321,150358,290919,118322
0,38391,119058,118079,118080,117878,117879,118177,19721,117880
1,25737,4008,118887,118888,119488,118293,301534,118295,118296
1,44785,5211,118290,118291,119837,118980,261436,118295,118982
1,3853,51036,117902,117903,119824,118028,118368,117887,118030
1,34924,8283,117961,118327,118933,117905,117906,290919,117908
1,37221,23111,119691,119692,118635,122967,117906,119695,122969
1,1020,16557,117961,118327,120318,118784,240983,290919,118786
1,79299,17733,117961,118300,119984,120647,311441,118398,120649
1,34810,14758,117961,118225,120054,118702,132654,118704,118705
1,43441,32457,117961,118327,118320,117905,117906,290919,117908
1,31990,34459,118212,118213,118403,118685,279443,308574,118687
1,42093,22504,117961,118300,123055,120344,128788,118424,120346
1,38482,11506,118216,118217,118846,179731,139615,117887,117973
1,22682,16371,117961,118446,118684,118321,117906,290919,118322
1,17278,30523,117961,118343,119984,123067,269406,118398,123068
1,42502,70264,117961,118343,120722,118777,279443,308574,118779
1,78845,110319,117961,118052,119972,240103,240104,123689,240105
1,75952,2270,117961,118413,120584,118958,118959,118960,118961
1,25103,141,117961,118225,122273,118321,117906,290919,118322
1,27690,5192,119596,119597,118825,118293,118294,118295,118296
1,18072,18080,117961,119256,119257,118995,122492,292795,118997
1,77182,16120,138798,138799,120539,118321,117906,290919,118322
1,96408,782,117961,118413,277693,117905,117906,290919,117908
1,34287,4994,117961,118300,118514,117905,240983,290919,117908
1,42093,20496,118219,118220,117912,118568,136473,19721,118570
1,115529,2270,117961,118413,277693,118777,279443,308574,118779
1,14854,55743,117961,118300,28618,120690,127922,290919,120692
1,14354,84579,117910,118855,117920,118568,122434,19721,118570
1,33054,5701,117961,118052,118821,118636,310589,118638,118639
1,29693,20924,117887,120846,118378,119192,147904,119184,119194
0,33642,1915,117961,118300,119181,118321,117906,290919,118322
1,41234,67615,117932,117933,117878,117879,117879,19721,117880
1,75627,49655,117961,118446,122550,117905,117906,290919,117908
1,107224,2299,117961,117962,119223,123737,131844,118960,123738
1,32270,4352,117961,118300,19772,120516,120517,120518,120519
1,86250,17988,117961,117969,118816,118890,129715,118398,118892
1,25416,46788,117929,117940,117941,118568,128814,19721,118570
1,34074,218,117961,118413,120370,118784,118785,290919,118786
1,3264,46704,91261,118026,122938,117905,117906,290919,117908
1,23127,7586,117961,118225,118403,118321,240983,290919,118322
1,33249,21303,117961,118300,119890,120348,249620,118295,120350
1,28426,16973,117961,118300,124942,118321,117906,290919,118322
1,76853,14731,117961,118446,118447,118321,117906,290919,118322
1,24016,7807,117961,118327,118518,120097,124862,270488,120099
1,42093,5225,117961,118343,118458,120006,311622,118424,120008
1,29695,8106,117961,118327,120559,120560,304465,118643,120562
1,79121,23440,117961,118386,121961,124152,304629,118424,124154
1,14570,80413,118163,118164,117878,117879,117879,19721,117880
1,6977,19622,117961,118225,118403,120690,127922,290919,120692
1,7543,3722,117961,118300,120059,121469,128942,118424,121471
1,77203,1596,117961,119256,119257,117946,119235,292795,117948
1,5891,44917,117961,117962,118450,118054,120325,117887,118055
1,34950,54296,117961,118327,120318,117905,117906,290919,117908
1,20271,60181,117916,118011,117884,117885,117913,117887,117888
1,41758,73825,118315,118463,119214,118784,121926,290919,118786
1,25988,2318,117961,118327,118933,118321,117906,290919,118322
1,725,4511,117961,118300,119181,118321,117906,290919,118322
1,40438,7074,117961,118052,120096,118784,216282,290919,118786
1,78919,71171,117961,118386,123844,118321,117906,290919,118322
1,39340,901,117902,117903,120428,117905,117906,290919,117908
1,37260,67615,117932,117933,117878,118568,310414,19721,118570
0,44655,8195,117961,118343,120270,118530,278014,118131,118532
1,77390,13414,117876,117877,118810,118811,128802,19793,118813
1,72984,5768,117961,118343,118344,192867,192868,118347,192869
1,93626,15781,117961,118300,118395,118890,305057,118398,118892
1,7678,3936,117943,117944,117945,280788,126042,292795,119082
1,28834,16855,117961,118225,120041,119093,120042,119095,119096
1,35320,1450,117961,118300,118437,119962,168365,118205,119964
1,22333,141,117961,118225,122273,118321,117906,290919,118322
1,24016,20376,117902,117903,120171,120990,152438,118398,120992
1,43765,79111,117961,118343,119945,119928,231633,118331,119929
1,5906,5909,117961,118446,16232,118784,117906,290919,118786
1,75078,56199,117961,118052,118706,117905,117906,290919,117908
0,78970,1912,117943,117944,118042,120097,174445,270488,120099
1,3853,151425,119062,119091,118514,119962,168365,118205,119964
1,38725,21327,117916,117917,117920,118568,281735,19721,118570
1,18278,4468,117961,118413,119968,118321,117906,290919,118322
1,71931,18236,117961,118052,120304,307024,129630,118331,118332
1,80148,6699,117961,118343,119993,117905,117906,290919,117908
1,1022,14785,117961,118327,120318,118321,118448,290919,118322
1,75078,7369,117961,118386,118896,118321,117906,290919,118322
1,20364,5269,119596,119597,120356,122067,205243,118424,122069
1,33060,13828,117961,118300,118395,118890,125128,118398,118892
1,39631,18080,117961,119256,120943,126684,280788,292795,126685
1,40189,17227,117961,118343,118979,118826,158101,118424,118828
1,32542,4554,117961,118300,118514,118259,118260,290919,118261
1,116108,59043,117961,118343,118514,118321,117906,290919,118322
1,38470,13400,117983,117984,117878,118568,292195,19721,118570
1,15716,55146,118752,119070,118754,118805,118806,118474,118807
1,1003,33112,118212,118213,120551,117905,240983,290919,117908
1,16503,16569,117961,118327,120559,120560,304465,118643,120562
1,75047,15746,117961,118052,119742,118784,117906,290919,118786
1,5173,4088,117961,118300,118458,118728,223125,118295,118730
1,77178,21036,117961,118327,121694,122645,159701,119221,122647
1,1529,1541,117961,118225,123173,118054,120716,117887,118055
1,38972,15484,118256,118257,118623,117946,119359,292795,117948
1,1020,53338,117961,117962,122215,179731,137925,117887,117973
1,25285,88570,117961,118413,120370,117905,117906,290919,117908
1,79092,34608,117961,118327,118320,118321,117906,290919,118322
1,1805,5637,117961,118413,122007,118784,124402,290919,118786
1,38468,69197,117980,117981,117920,121067,229187,121069,121070
1,79092,4871,117961,118300,120144,118054,118054,117887,118055
1,80682,45964,117961,118386,118896,125793,125794,118643,125795
1,27970,4583,117961,118413,120370,118321,240983,290919,118322
1,20293,48626,117926,118124,117884,117879,119927,19721,117880
1,42976,15902,117961,118052,120398,118422,136989,118424,118425
1,80905,2781,117961,118300,118783,118321,117906,290919,118322
1,75216,51781,119280,119281,118623,118995,136748,292795,118997
1,78694,4088,117961,118300,118458,118293,118302,118295,118296
1,34165,11933,117961,118343,119142,307024,294485,118331,118332
1,28495,52916,117890,118102,117878,118568,120877,19721,118570
1,42508,3608,117961,118052,120671,119849,139343,118638,119851
1,23921,4857,117961,118343,119598,118834,127160,118424,118836
1,31713,88570,117961,118413,120370,118321,240983,290919,118322
1,35296,141,117961,118225,122273,118321,117906,290919,118322
1,6964,59067,117961,118327,121645,117905,117906,290919,117908
1,38469,87595,117980,117981,118246,179731,141712,117887,117973
1,70703,7287,117961,117962,119223,118278,118260,290919,118279
1,42388,15887,117961,118052,120356,120357,127906,118424,120359
1,26360,139593,117902,118041,119781,130479,179826,119784,130481
1,117708,5652,117961,118300,121305,118321,117906,290919,118322
1,80946,4036,117961,118413,120370,120516,157086,120518,120519
1,25736,52426,118887,118888,142493,118912,173879,118424,118914
1,75078,7651,117961,118386,118746,117905,117906,290919,117908
1,42956,8433,117961,118327,118929,118321,117906,290919,118322
1,79092,1030,117961,118343,120722,124435,127527,118363,124436
1,34924,6736,117961,117969,6725,122290,268766,6725,122292
1,36500,35676,118582,118583,117945,117896,117946,117887,117898
1,42769,7424,5110,117954,122672,130857,125539,308574,130858
1,39392,19834,117961,118052,120096,120097,174445,270488,120099
1,76508,6699,117961,118343,119993,117905,117906,290919,117908
1,74236,3692,117961,118413,126229,121594,207709,4673,121596
1,6977,34608,117961,118327,118320,118321,125206,290919,118322
1,27736,6979,117961,117962,119223,127723,305057,118643,127725
1,80483,6232,117961,118343,118437,120516,185973,120518,120519
1,74629,2371,117961,117962,118501,120702,308462,118504,120704
1,14570,11987,118006,118007,118008,118568,122240,19721,118570
1,34950,4589,117961,118327,120383,118321,149826,290919,118322
1,153,169,117961,118413,121639,117905,117906,290919,117908
1,19825,14855,117961,118300,123719,118451,153802,118453,118454
1,77235,48340,117876,117877,117878,117879,117879,19721,117880
1,15064,15214,117902,118041,121678,118028,281445,117887,118030
1,74952,84891,120342,120343,118631,118784,125684,290919,118786
1,19965,60121,121785,121786,119922,118784,203564,290919,118786
1,18277,6299,117961,117962,118501,117905,117906,290919,117908
1,75078,71401,91261,118026,118202,118321,117906,290919,118322
1,73756,4215,118212,118213,118597,118728,301534,118295,118730
1,30583,46613,118573,118574,117945,117946,144259,292795,117948
1,99523,7398,117961,118225,119924,118321,117906,290919,118322
1,75078,69231,91261,118026,123656,118321,117906,290919,118322
1,39325,13849,117961,118386,119954,118523,310608,118331,118525
1,32419,8433,117961,118327,118929,122551,128532,118762,122552
1,88681,4567,117961,118300,118597,118054,118054,117887,118055
1,36031,54684,117961,117962,118910,118685,137802,308574,118687
1,31825,5060,117961,117962,118791,122022,131419,119221,122024
1,35528,5320,118290,118291,120126,118293,118294,118295,118296
1,74310,6277,117961,118343,120722,117905,117906,290919,117908
1,15360,5690,117961,118413,120370,118784,117906,290919,118786
1,4675,7314,117961,118300,121951,118321,117906,290919,118322
1,15698,44917,117961,117962,118450,119192,126438,119184,119194
1,74572,8516,117961,118386,118733,169634,235935,118736,169635
1,80546,6082,117961,118327,118529,118054,118054,117887,118055
1,3853,6235,117961,118343,118437,124194,249872,118363,124196
1,5695,810,117961,118300,123719,118321,240983,290919,118322
1,16191,7644,117961,118327,120383,117905,117906,290919,117908
1,80154,1334,117961,117962,118910,118451,130134,118453,118454
0,36429,51755,119280,119281,118754,280788,280788,292795,119082
1,44731,85552,118181,118182,118008,117885,117886,117887,117888
1,20273,15436,118216,118217,117941,117885,117913,117887,117888
1,15064,7492,117961,118225,118673,118054,124356,117887,118055
0,31373,14785,117961,118327,120318,117905,117906,290919,117908
1,75901,7893,117961,118343,118979,120497,133686,118424,120499
1,75834,49655,117961,118446,122550,117905,117906,290919,117908
0,14354,13037,118006,118007,118008,117879,117897,19721,117880
1,1969,6216,117961,118327,118328,117905,290878,290919,117908
1,45300,59765,117961,118386,121961,124152,304629,118424,124154
1,79121,2710,118290,118291,120823,118396,308262,118398,118399
1,76605,50538,118953,118954,117920,118568,131694,19721,118570
1,39883,7411,117961,118386,118746,118747,130134,118453,118749
1,18072,7804,118573,118574,118623,118995,144259,292795,118997
1,75217,7519,91261,118026,118202,118784,124402,290919,118786
1,78903,4362,117961,118343,126955,118777,279443,308574,118779
1,80488,2270,117961,118413,120584,118958,118959,118960,118961
1,15030,7426,117961,118225,119238,122849,120324,119095,122850
1,80970,5211,118290,118291,119837,118980,261436,118295,118982
1,43876,50208,118079,118080,117878,117879,304519,19721,117880
0,41378,18011,117961,117969,118560,118674,131356,19793,118676
1,79092,4994,117961,118300,118514,117905,117906,290919,117908
1,36997,1249,117961,117962,118910,117905,117906,290919,117908
1,17249,3990,117961,117962,118409,122645,151214,119221,122647
1,1020,51036,117902,117903,119824,126184,128532,118762,126186
1,75078,29592,118315,118463,125004,118811,286597,19793,118813
1,79092,5196,117961,118386,121949,118777,279443,308574,118779
1,25993,15554,117961,118386,123144,118890,125128,118398,118892
1,706,49353,117961,117962,118910,117905,117906,290919,117908
1,16003,1954,117961,117962,118501,120702,308462,118504,120704
1,17278,52902,118595,118596,81476,120344,138524,118424,120346
1,79228,6036,117983,117984,117878,117879,117879,19721,117880
1,42532,3526,117961,118225,120323,119093,152422,119095,119096
1,22282,12456,117935,117936,117878,117885,117937,117887,117888
1,98535,30385,117961,118343,118660,118924,135836,118667,118926
1,917,744,117961,118300,120722,117905,117906,290919,117908
1,79092,64713,120140,120141,118733,118734,255008,118736,118737
1,18913,19051,117929,117930,117884,117879,117886,19721,117880
1,32642,60148,117961,119256,120943,118995,286106,292795,118997
1,15022,25607,117961,118343,118856,118321,117906,290919,118322
1,7541,2174,118256,118257,118450,121372,268307,119184,121374
1,42031,17290,91261,118026,118317,117905,117906,290919,117908
1,80223,77941,119062,119091,119362,117905,311485,290919,117908
1,25701,16974,117961,118300,119181,118321,118448,290919,118322
1,34924,8164,117961,118327,120685,118641,123881,118643,118644
1,23205,18185,117961,118225,129617,121414,269394,118704,121416
1,31613,5899,117961,118327,120383,117905,240983,290919,117908
1,42611,770,117961,118300,119181,118451,130134,118453,118454
1,75078,6107,117961,118386,118404,120690,127922,290919,120692
